Estación,Variable,Mes,Valor,nombre_original,provincia,altura,nro,oaci,latitud,longitud,region
el_calafate_aero,velocidad_viento_kmh,nov,23.9,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,nubosidad_octavos,nov,4.5,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,precipitacion_mm,nov,6.9,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,frecuencia_dias_precipitacion_gt_1mm,nov,1.5,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
san_julian_aero,temperatura_c,nov,13.0,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,temperatura_maxima_c,nov,19.6,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,temperatura_minima_c,nov,6.5,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,humedad_relativa_porcentaje,nov,52.0,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,velocidad_viento_kmh,nov,29.8,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,nubosidad_octavos,nov,4.5,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,precipitacion_mm,nov,15.5,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,frecuencia_dias_precipitacion_gt_1mm,nov,3.6,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
rio_gallegos_aero,temperatura_c,nov,10.9,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,temperatura_maxima_c,nov,17.1,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,temperatura_minima_c,nov,4.5,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,humedad_relativa_porcentaje,nov,52.6,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,velocidad_viento_kmh,nov,27.8,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,nubosidad_octavos,nov,5.2,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,precipitacion_mm,nov,22.0,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,frecuencia_dias_precipitacion_gt_1mm,nov,4.0,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_grande_ba,temperatura_c,nov,8.5,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,temperatura_maxima_c,nov,13.4,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,temperatura_minima_c,nov,3.5,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,humedad_relativa_porcentaje,nov,73.5,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,velocidad_viento_kmh,nov,29.9,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,nubosidad_octavos,nov,5.2,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,precipitacion_mm,nov,23.6,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,frecuencia_dias_precipitacion_gt_1mm,nov,4.7,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
ushuaia_aero,temperatura_c,nov,7.4,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,temperatura_maxima_c,nov,11.5,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,temperatura_minima_c,nov,,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,humedad_relativa_porcentaje,nov,70.7,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,velocidad_viento_kmh,nov,27.3,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,nubosidad_octavos,nov,5.7,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,precipitacion_mm,nov,38.9,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,frecuencia_dias_precipitacion_gt_1mm,nov,8.6,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
base_esperanza,temperatura_c,nov,-0.9,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,temperatura_maxima_c,nov,2.3,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,temperatura_minima_c,nov,-3.9,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,humedad_relativa_porcentaje,nov,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,velocidad_viento_kmh,nov,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,nubosidad_octavos,nov,6.0,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,precipitacion_mm,nov,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,frecuencia_dias_precipitacion_gt_1mm,nov,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_orcadas,temperatura_c,nov,-0.6,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,temperatura_maxima_c,nov,2.5,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,temperatura_minima_c,nov,-3.2,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,humedad_relativa_porcentaje,nov,,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,velocidad_viento_kmh,nov,20.6,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,nubosidad_octavos,nov,7.2,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,precipitacion_mm,nov,,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,frecuencia_dias_precipitacion_gt_1mm,nov,,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_belgrano_ii,temperatura_c,nov,-7.0,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,temperatura_maxima_c,nov,-3.2,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,temperatura_minima_c,nov,-11.5,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,humedad_relativa_porcentaje,nov,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,velocidad_viento_kmh,nov,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,nubosidad_octavos,nov,5.0,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,precipitacion_mm,nov,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,frecuencia_dias_precipitacion_gt_1mm,nov,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_carlini_ex_jubany,temperatura_c,nov,-0.2,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,temperatura_maxima_c,nov,1.7,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,temperatura_minima_c,nov,-2.2,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,humedad_relativa_porcentaje,nov,87.6,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,velocidad_viento_kmh,nov,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,nubosidad_octavos,nov,7.0,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,precipitacion_mm,nov,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,frecuencia_dias_precipitacion_gt_1mm,nov,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_marambio,temperatura_c,nov,-3.4,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,temperatura_maxima_c,nov,-0.4,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,temperatura_minima_c,nov,-6.2,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,humedad_relativa_porcentaje,nov,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,velocidad_viento_kmh,nov,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,nubosidad_octavos,nov,6.2,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,precipitacion_mm,nov,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,frecuencia_dias_precipitacion_gt_1mm,nov,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_san_martin,temperatura_c,nov,-1.8,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,temperatura_maxima_c,nov,1.5,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,temperatura_minima_c,nov,-5.4,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,humedad_relativa_porcentaje,nov,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,velocidad_viento_kmh,nov,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,nubosidad_octavos,nov,6.3,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,precipitacion_mm,nov,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,frecuencia_dias_precipitacion_gt_1mm,nov,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
la_quiaca_observatorio,temperatura_c,dic,13.9,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,temperatura_maxima_c,dic,22.2,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,temperatura_minima_c,dic,7.3,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,humedad_relativa_porcentaje,dic,55.8,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,velocidad_viento_kmh,dic,7.1,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,nubosidad_octavos,dic,4.1,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,precipitacion_mm,dic,63.2,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,frecuencia_dias_precipitacion_gt_1mm,dic,8.6,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
oran_aero,temperatura_c,dic,26.4,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,temperatura_maxima_c,dic,33.2,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,temperatura_minima_c,dic,21.2,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,humedad_relativa_porcentaje,dic,71.5,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,velocidad_viento_kmh,dic,,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,nubosidad_octavos,dic,5.1,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,precipitacion_mm,dic,157.3,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,frecuencia_dias_precipitacion_gt_1mm,dic,9.4,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
tartagal_aero,temperatura_c,dic,26.0,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,temperatura_maxima_c,dic,32.5,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,temperatura_minima_c,dic,20.4,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,humedad_relativa_porcentaje,dic,69.8,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,velocidad_viento_kmh,dic,8.7,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,nubosidad_octavos,dic,4.9,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,precipitacion_mm,dic,165.0,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,frecuencia_dias_precipitacion_gt_1mm,dic,9.0,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
jujuy_aero,temperatura_c,dic,24.0,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,temperatura_maxima_c,dic,30.7,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,temperatura_minima_c,dic,18.1,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,humedad_relativa_porcentaje,dic,67.3,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,velocidad_viento_kmh,dic,8.9,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,nubosidad_octavos,dic,4.8,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,precipitacion_mm,dic,122.5,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,frecuencia_dias_precipitacion_gt_1mm,dic,9.2,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_u_n,temperatura_c,dic,21.3,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,temperatura_maxima_c,dic,27.7,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,temperatura_minima_c,dic,16.2,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,humedad_relativa_porcentaje,dic,77.0,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,velocidad_viento_kmh,dic,4.6,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,nubosidad_octavos,dic,5.3,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,precipitacion_mm,dic,152.1,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,frecuencia_dias_precipitacion_gt_1mm,dic,11.8,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
salta_aero,temperatura_c,dic,21.7,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,temperatura_maxima_c,dic,28.4,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,temperatura_minima_c,dic,16.0,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,humedad_relativa_porcentaje,dic,71.5,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,velocidad_viento_kmh,dic,7.6,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,nubosidad_octavos,dic,5.3,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,precipitacion_mm,dic,138.4,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
salta_aero,frecuencia_dias_precipitacion_gt_1mm,dic,10.1,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
las_lomitas,temperatura_c,dic,27.6,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,temperatura_maxima_c,dic,34.6,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,temperatura_minima_c,dic,21.3,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,humedad_relativa_porcentaje,dic,68.1,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,velocidad_viento_kmh,dic,5.4,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,nubosidad_octavos,dic,3.8,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,precipitacion_mm,dic,129.3,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
las_lomitas,frecuencia_dias_precipitacion_gt_1mm,dic,6.9,LAS LOMITAS,FORMOSA,130.0,87078.0,SATK,-24.7,-60.583333333333336,NEA
iguazu_aero,temperatura_c,dic,25.2,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,temperatura_maxima_c,dic,31.3,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,temperatura_minima_c,dic,19.8,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,humedad_relativa_porcentaje,dic,77.9,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,velocidad_viento_kmh,dic,9.7,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,nubosidad_octavos,dic,3.8,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,precipitacion_mm,dic,219.0,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
iguazu_aero,frecuencia_dias_precipitacion_gt_1mm,dic,9.6,IGUAZU AERO,MISIONES,270.0,87097.0,SARI,-25.716666666666665,-54.46666666666667,NEA
tucuman_aero,temperatura_c,dic,25.1,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,temperatura_maxima_c,dic,31.3,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,temperatura_minima_c,dic,19.5,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,humedad_relativa_porcentaje,dic,61.3,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,velocidad_viento_kmh,dic,10.0,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,nubosidad_octavos,dic,3.9,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,precipitacion_mm,dic,105.0,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
tucuman_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.6,TUCUMAN AERO,TUCUMAN,450.0,87121.0,SANT,-26.833333333333332,-65.1,NOA
santiago_del_estero_aero,temperatura_c,dic,26.7,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,temperatura_maxima_c,dic,34.1,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,temperatura_minima_c,dic,20.2,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,humedad_relativa_porcentaje,dic,61.3,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,velocidad_viento_kmh,dic,10.0,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,nubosidad_octavos,dic,3.9,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,precipitacion_mm,dic,105.0,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
santiago_del_estero_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.6,SANTIAGO DEL ESTERO AERO,SANTIAGO DEL ES,199.0,87129.0,SANE,-27.75,-64.28333333333333,
presidencia_roque_saenz_pena_aero,temperatura_c,dic,26.2,,,,,,,,
presidencia_roque_saenz_pena_aero,temperatura_maxima_c,dic,33.0,,,,,,,,
presidencia_roque_saenz_pena_aero,temperatura_minima_c,dic,,,,,,,,,
presidencia_roque_saenz_pena_aero,humedad_relativa_porcentaje,dic,69.4,,,,,,,,
presidencia_roque_saenz_pena_aero,velocidad_viento_kmh,dic,,,,,,,,,
presidencia_roque_saenz_pena_aero,nubosidad_octavos,dic,3.5,,,,,,,,
presidencia_roque_saenz_pena_aero,precipitacion_mm,dic,133.6,,,,,,,,
presidencia_roque_saenz_pena_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.0,,,,,,,,
resistencia_aero,temperatura_c,dic,26.0,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
resistencia_aero,temperatura_maxima_c,dic,32.2,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
resistencia_aero,temperatura_minima_c,dic,20.1,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
resistencia_aero,humedad_relativa_porcentaje,dic,71.4,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
resistencia_aero,velocidad_viento_kmh,dic,,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
resistencia_aero,nubosidad_octavos,dic,3.7,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
resistencia_aero,precipitacion_mm,dic,156.7,RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,NEA
