estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
estacion_virtual_34,Chubut,Patagonia,VIRTUAL,-42.0,-68.0,630.0,,2.9,0.35074195944741093,4.3,2.6916666666666664,1.4,0.9440804408459477,32.3,40.525800000000004,0.23435566385796347,83.7531,63.473099999999995,43.2273,14.8752804876229,761.6772,1.8883999999999999,0.17910215342071692,4.6528,3.8723500000000004,2.7644,0.6935462237987132,46.4682,14.811200000000001,0.2997366791132802,23.6914,16.112233333333332,8.8802,4.829427312431631,193.3468,16.357,0.8654328847427377,15.2592,6.8591750000000005,-1.0978,5.936155607205269,82.3101,20.0598,0.5410150397290636,23.3994,13.486566666666667,3.3396,7.296435400975332,161.8388,10.9779,4.000283134026251,6.6999,0.9883833333333335,-4.278,3.95381317828598,11.860600000000002
estacion_virtual_35,Río Negro,Patagonia,VIRTUAL,-42.0,-67.0,70.0,,2.1000000000000005,0.15841999817824118,4.65,3.5541666666666667,2.55,0.5630510768584989,42.65,38.55559999999999,0.26591366985423603,72.4352,52.81438333333333,33.8796,14.044066493255066,633.7726,1.7250000000000005,0.1677238267750871,4.5688,3.8367,2.8438,0.6435060061879767,46.0404,18.030299999999997,0.30115228021606727,27.1209,17.368725,9.0906,5.230631138195814,208.4247,17.5658,0.5691689308709701,20.1043,11.132933333333334,2.5385,6.336519762791119,133.5952,19.924799999999998,0.395203974650088,28.1805,18.232325,8.2557,7.205487307112166,218.7879,13.064,0.9597177890150181,11.7442,4.920558333333333,-1.3198,4.722347364386089,59.0467
estacion_virtual_36,Chubut,Patagonia,VIRTUAL,-42.0,-66.0,163.0,,2.05,0.16226923770943977,4.25,3.4583333333333335,2.2,0.5611811137451459,41.5,36.778800000000004,0.26162551820945185,70.0771,51.31953333333333,33.2983,13.42649950260057,615.8344,1.9670000000000005,0.19254187826344776,4.6584,3.7748000000000004,2.6914,0.7268070820688627,45.2976,23.4482,0.3375266046399246,33.0595,19.526058333333335,9.6113,6.590564171251106,234.3127,17.5124,0.5112705154290159,21.2696,12.363666666666667,3.7572,6.3211782292592105,148.364,19.6614,0.3675650484240625,29.265,19.407141666666664,9.6036,7.133386966480973,232.88569999999999,13.4316,0.7745496995256751,13.1919,6.253416666666666,-0.2397,4.843582000175515,75.041
estacion_virtual_37,Río Negro,Patagonia,VIRTUAL,-41.0,-70.0,891.0,,9.05,0.517299347092008,12.0,6.395833333333333,2.95,3.3085604074426342,76.75,38.365100000000005,0.20399825894828055,88.62,69.56991666666666,50.2549,14.192141875176963,834.8389999999999,2.4957999999999996,0.24784739526437227,4.7189,3.686525,2.2231,0.91369561882699,44.2383,64.3282,0.5864463229688411,79.5527,38.026475,15.2245,22.300486439216563,456.3177,15.821100000000001,0.781903034224812,15.4974,7.3590333333333335,-0.3237,5.754050492294866,88.3084,19.9425,0.5180209209788988,23.9377,14.004433333333333,3.9952,7.254589453120923,168.0532,10.5825,2.4235375604932963,7.165,1.5629083333333333,-3.4175,3.7877670494413103,18.7549
estacion_virtual_38,Río Negro,Patagonia,VIRTUAL,-41.0,-67.0,513.0,,1.6000000000000005,0.16568372709496218,4.15,3.3166666666666664,2.55,0.5495176948649578,39.8,40.0154,0.28180322096444455,72.3245,52.183675,32.3091,14.705527696761761,626.2041,2.256,0.21937851841696848,4.6811,3.647858333333333,2.4251,0.8002617565616585,43.7743,16.4389,0.2662661170615051,26.2527,18.603725,9.8138,4.953541618630049,223.2447,18.360300000000002,0.5653356467251687,21.1016,11.691583333333334,2.7413,6.6096688249912035,140.299,20.6044,0.3947956005866047,29.1218,18.7749,8.5174,7.412247921453444,225.2988,13.688300000000002,0.9132658313879317,12.5454,5.407183333333333,-1.1429,4.938195782383635,64.8862
estacion_virtual_39,Río Negro,Patagonia,VIRTUAL,-41.0,-66.0,429.0,,1.8500000000000005,0.1685436802590271,4.15,3.141666666666667,2.3,0.5295080621471102,37.7,37.37800000000001,0.27649922617053097,68.8204,50.05138333333334,31.4424,13.83916876043128,600.6166000000001,2.1025,0.2109812674006919,4.6155,3.664191666666666,2.513,0.7730758018323868,43.970299999999995,20.0506,0.28788516224259414,30.8813,20.766841666666668,10.8307,5.978465582474597,249.2021,18.4898,0.49961175231073157,22.7673,13.336433333333332,4.2775,6.663038827241917,160.03719999999998,20.448800000000002,0.3597346522845541,30.8194,20.5048,10.3706,7.376287098164324,246.0576,14.212900000000001,0.732738848926972,14.3367,6.993608333333333,0.1238,5.124488520012746,83.9233
estacion_virtual_4,Santa Cruz,Patagonia,VIRTUAL,-50.0,-70.0,233.0,,2.25,0.11448818442903805,7.1,5.945833333333333,4.85,0.6807276632509887,71.35,36.911500000000004,0.2036694632393432,88.4337,68.17893333333333,51.5222,13.885966756230964,818.1472,0.8471000000000002,0.05543038505587773,5.5514,5.030625,4.7043,0.2788494808217249,60.3675,16.700900000000004,0.16271894570994508,37.2944,26.737166666666667,20.5935,4.350643571271086,320.846,14.2222,0.8351245648033944,12.9617,6.265691666666666,-1.2605,5.232633026317254,75.1883,17.0665,0.5297565116406747,19.4556,11.868366666666667,2.3891,6.287344524205795,142.4204,10.3215,3.1070468403006752,6.1728,1.2051833333333333,-4.1487,3.7445610678163685,14.4622
estacion_virtual_40,Río Negro,Patagonia,VIRTUAL,-41.0,-64.0,0.0,,1.65,0.13205259243858342,4.75,4.120833333333334,3.1,0.5441667246739958,49.45,27.750899999999994,0.17091380346295254,74.2143,60.18429166666667,46.4634,10.286326197473679,722.2115,2.0021,0.19157543596967325,4.6284,3.789066666666667,2.6263,0.7258920985848233,45.4688,22.301799999999997,0.25904927610666445,41.3332,28.7077,19.0314,7.436708903687291,344.4924,14.9421,0.3735949369363947,22.0443,14.511008333333335,7.1022,5.421239243175164,174.1321,16.6239,0.3065951391605025,27.9608,19.707266666666666,11.3369,6.0421521661397986,236.4872,12.179699999999999,0.4582555776821472,15.9371,9.696991666666667,3.7574,4.443700517987301,116.3639
estacion_virtual_41,Neuquén,Patagonia,VIRTUAL,-40.0,-71.0,1288.0,,12.8,0.4404428492704829,17.3,10.604166666666666,4.5,4.670529380805745,127.25,22.782999999999987,0.10744889638259193,90.082,77.78468333333333,67.299,8.357878379636059,933.4162,2.7885000000000004,0.2928432784492076,4.865,3.664616666666667,2.0765,1.0731583589262736,43.9754,132.532,0.6203515075929841,160.5414,74.18483333333333,28.0094,46.02067319886759,890.218,13.141399999999999,0.7276883312600594,13.2084,6.570008333333333,0.067,4.780918400448017,78.84009999999999,16.7485,0.4816067970881735,20.8864,12.755383333333333,4.1379,6.143079312798537,153.06459999999998,9.0359,2.2271456117504935,6.1142,1.4510500000000002,-2.9217,3.231699639930554,17.4126
estacion_virtual_42,Neuquén,Patagonia,VIRTUAL,-40.0,-70.0,1048.0,,10.3,0.48478981201694704,14.0,8.004166666666666,3.7,3.880338453685647,96.05,34.471000000000004,0.19966558633331835,82.4381,64.70765833333333,47.9671,12.919892541381031,776.4919,2.7506999999999997,0.27665154238484746,4.8123,3.56075,2.0616,0.9850869795468457,42.729,84.4366,0.6158466778995394,103.9107,48.07361666666667,19.4741,29.6059771187826,576.8834,16.528000000000002,0.5829503451699057,18.731,10.348241666666667,2.203,6.032511051484934,124.1789,19.642799999999998,0.40807850476324076,27.3467,17.59561666666667,7.7039,7.180392939720492,211.1474,11.8486,1.070525472503462,10.228,4.066191666666667,-1.6206,4.352961755247973,48.7943
estacion_virtual_43,Río Negro,Patagonia,VIRTUAL,-40.0,-69.0,1171.0,,3.15,0.3468501571312066,5.05,3.2375000000000003,1.9,1.1229273837122815,38.85,40.52439999999999,0.2580521294043106,78.151,57.657041666666665,37.6266,14.878522377236393,691.8845,2.6811,0.26848432486746515,4.7459,3.535541666666667,2.0648,0.9492375174157927,42.426500000000004,19.743299999999998,0.3325417236325334,29.817,19.626616666666667,10.0737,6.526668935408341,235.51940000000002,17.635199999999998,0.6058515058627439,19.5785,10.532941666666666,1.9433,6.381398569914439,126.39529999999999,20.124299999999998,0.41563808432343174,27.5675,17.479241666666667,7.4432,7.265038521759641,209.7509,12.8684,1.125850042129468,10.9154,4.180158333333334,-1.953,4.706231435691181,50.1619
estacion_virtual_44,Río Negro,Patagonia,VIRTUAL,-40.0,-68.0,933.0,,2.75,0.30147524258512687,4.45,2.9125,1.7,0.8780466440291821,34.95,40.2147,0.2736927064532108,74.1095,53.78904166666667,33.8948,14.721668391274525,645.4685000000001,2.5468999999999995,0.25470153577576843,4.693,3.553383333333333,2.1461,0.9050521922000193,42.6406,18.0017,0.3396227960312973,27.8876,18.623941666666667,9.8859,6.325115141957113,223.4873,18.1498,0.558381487516494,21.0292,11.712233333333332,2.8794,6.53989427080693,140.5468,20.376099999999997,0.38890946682191696,29.1425,18.874891666666667,8.7664,7.340624054404777,226.49869999999999,13.5113,0.9364204302467776,12.2882,5.229333333333333,-1.2231,4.896854569903815,62.751999999999995
estacion_virtual_45,Río Negro,Patagonia,VIRTUAL,-40.0,-67.0,824.0,,2.25,0.20844453346398242,4.7,3.2583333333333333,2.45,0.6791817715368094,39.1,40.649899999999995,0.3097126864119353,69.5328,48.663875,28.8829,15.071819457464615,583.9665,2.4455,0.24381168239810286,4.6955,3.5784416666666665,2.25,0.8724658831134712,42.9413,16.9227,0.29182330194278255,28.3982,19.647833333333335,11.4755,5.733695599354801,235.774,19.705,0.4761049543978828,24.9167,14.923508333333332,5.2117,7.10515625449809,179.0821,21.009,0.33776846675919936,33.0038,22.470825,11.9948,7.589936107064286,269.6499,15.9593,0.7054911369605533,16.3639,8.135558333333334,0.4046,5.739564298392238,97.6267
estacion_virtual_46,Río Negro,Patagonia,VIRTUAL,-40.0,-66.0,361.0,,2.2,0.2262645690381996,4.45,3.1125000000000003,2.25,0.7042484711313963,37.35,39.69840000000001,0.2990420898743314,69.3302,49.201766666666664,29.6318,14.713399129509215,590.4212,2.2237,0.22839139897596555,4.6041,3.6133,2.3804,0.8252466419198564,43.3596,21.019699999999997,0.2944197876139029,32.6506,21.18733333333333,11.6309,6.237970180104965,254.248,19.628300000000003,0.4684618672550787,25.0481,15.094175,5.4198,7.071045405174928,181.1301,21.009800000000002,0.33693505276824,33.048,22.508008333333333,12.0382,7.583736975499652,270.0961,16.0352,0.6873444813205268,16.6369,8.370175,0.6017,5.75319359393704,100.4421
estacion_virtual_47,Río Negro,Patagonia,VIRTUAL,-40.0,-64.0,23.0,,3.4,0.1864743296165917,6.5,4.7625,3.1,0.8880839947990179,57.15,35.5909,0.2398908020763326,72.5739,54.755383333333334,36.983,13.135312825830388,657.0646,1.9682999999999997,0.19253672589270462,4.598,3.769525,2.6297,0.7257720016706973,45.2343,22.582,0.2619096364654646,43.1368,29.8733,20.5548,7.824105143023765,358.4796,18.526600000000002,0.43528811162800607,24.7386,15.357991666666665,6.212,6.685151190981986,184.2959,20.289499999999997,0.3286513352456596,32.5913,22.439141666666668,12.3018,7.374653870516516,269.2697,14.745600000000001,0.5929259842806506,16.53,8.963475,1.7844,5.314677236950005,107.5617
